household_id,device_model,firmware_version,plan_type,region,num_nodes,connected_devices,tenure_days,signup_date,churned
HH-00322,eero Pro 6E,6.4.0,eero Secure+,Northeast,2,20,493,2022-08-26,0
HH-00323,eero 6,6.5.0,Basic,West,4,25,528,2022-07-22,0
HH-00324,eero Max,6.1.0,Basic,Southeast,1,12,944,2021-06-01,0
HH-00325,eero Pro 6E,6.4.0,Basic,Midwest,2,16,266,2023-04-10,0
HH-00326,eero 6+,6.2.0,Basic,Midwest,1,15,501,2022-08-18,0
HH-00327,eero Pro 6E,6.2.0,Basic,Northeast,3,27,186,2023-06-29,0
HH-00328,eero 6+,6.4.0,eero Plus,West,3,20,327,2023-02-08,1
HH-00329,eero 6,6.4.0,eero Secure+,Midwest,3,24,1067,2021-01-29,0
HH-00330,eero 6+,6.3.0,eero Plus,Northeast,1,17,145,2023-08-09,0
HH-00331,eero Pro 6E,6.3.0,eero Plus,West,3,25,168,2023-07-17,0
HH-00332,eero 6,6.2.0,Basic,Midwest,3,28,104,2023-09-19,0
HH-00333,eero 6,6.3.0,eero Plus,Southwest,2,18,844,2021-09-09,0
HH-00334,eero 6,6.5.0,Basic,Midwest,4,25,1077,2021-01-19,0
HH-00335,eero 6,6.5.0,eero Plus,West,2,29,435,2022-10-23,0
HH-00336,eero Max,6.3.0,Basic,Northeast,3,18,980,2021-04-26,0
HH-00337,eero Pro 6E,6.4.0,Basic,Southeast,1,15,596,2022-05-15,0
HH-00338,eero 6+,6.5.0,Basic,Midwest,3,20,355,2023-01-11,0
HH-00339,eero 6,6.1.0,eero Secure+,Northeast,5,27,358,2023-01-08,0
HH-00340,eero 6+,6.4.2,Basic,Southwest,5,26,118,2023-09-05,0
HH-00341,eero 6+,6.5.0,eero Plus,Southeast,2,23,44,2023-11-18,0
HH-00342,eero 6,6.2.0,Basic,Southeast,2,15,663,2022-03-09,1
HH-00343,eero 6+,6.2.0,eero Plus,Northeast,1,12,207,2023-06-08,1
HH-00344,eero 6+,6.5.0,eero Secure+,Southwest,4,26,298,2023-03-09,0
HH-00345,eero Pro 6E,6.4.0,Basic,West,3,24,368,2022-12-29,0
HH-00346,eero Pro 6E,6.1.0,eero Plus,Southeast,2,18,421,2022-11-06,0
HH-00347,eero 6,6.3.0,eero Secure+,Midwest,1,16,170,2023-07-15,0
HH-00348,eero 6+,6.4.0,eero Plus,Southeast,5,29,198,2023-06-17,0
HH-00349,eero Pro 6E,6.4.2,eero Plus,Midwest,2,17,1070,2021-01-26,1
HH-00350,eero 6+,6.4.2,eero Plus,Northeast,2,16,34,2023-11-28,0
HH-00351,eero Max,6.5.0,eero Plus,Midwest,2,13,648,2022-03-24,0
HH-00352,eero Pro 6E,6.3.0,Basic,Midwest,2,18,798,2021-10-25,0
HH-00353,eero 6,6.4.0,eero Secure+,West,3,20,709,2022-01-22,0
HH-00354,eero 6,6.4.0,Basic,Southeast,4,15,492,2022-08-27,0
HH-00355,eero Pro 6E,6.4.0,Basic,Southwest,4,22,411,2022-11-16,1
HH-00356,eero 6,6.2.0,eero Plus,Midwest,2,22,511,2022-08-08,0
HH-00357,eero 6+,6.5.0,Basic,West,4,25,654,2022-03-18,0
HH-00358,eero Max,6.5.0,Basic,Southeast,2,18,505,2022-08-14,0
HH-00359,eero 6+,6.4.0,eero Plus,Southeast,2,19,494,2022-08-25,0
HH-00360,eero 6+,6.4.2,eero Secure+,West,5,23,523,2022-07-27,0
HH-00361,eero Pro 6E,6.3.0,eero Secure+,Northeast,2,19,564,2022-06-16,0
HH-00362,eero 6+,6.4.0,eero Secure+,Northeast,2,17,660,2022-03-12,0
HH-00363,eero 6+,6.4.2,eero Secure+,Northeast,5,24,311,2023-02-24,0
HH-00364,eero Max,6.4.0,Basic,West,1,16,860,2021-08-24,0
HH-00365,eero 6+,6.5.0,Basic,Northeast,3,20,459,2022-09-29,0
HH-00366,eero Max,6.4.2,eero Secure+,West,5,24,610,2022-05-01,0
HH-00367,eero Max,6.3.0,Basic,Southeast,2,13,887,2021-07-28,0
HH-00368,eero 6,6.4.2,eero Plus,Northeast,1,17,282,2023-03-25,0
HH-00369,eero 6,6.2.0,eero Plus,Southeast,2,15,592,2022-05-19,0
HH-00370,eero 6,6.4.0,Basic,Northeast,1,15,1096,2020-12-31,0
HH-00371,eero 6,6.3.0,eero Secure+,Midwest,2,17,566,2022-06-14,0
HH-00372,eero 6,6.4.0,eero Plus,Southwest,3,14,927,2021-06-18,0
HH-00373,eero Pro 6E,6.4.2,eero Plus,Midwest,2,21,299,2023-03-08,1
HH-00374,eero 6,6.4.0,eero Secure+,Northeast,2,14,645,2022-03-27,0
HH-00375,eero 6+,6.4.2,eero Plus,Midwest,3,19,965,2021-05-11,0
HH-00376,eero Pro 6E,6.4.0,Basic,West,3,19,324,2023-02-11,0
HH-00377,eero 6,6.3.0,eero Plus,Southwest,4,28,912,2021-07-03,0
HH-00378,eero Pro 6E,6.4.2,eero Secure+,West,2,17,501,2022-08-18,0
HH-00379,eero 6,6.3.0,eero Plus,Northeast,4,23,846,2021-09-07,0
HH-00380,eero 6,6.3.0,eero Plus,West,3,20,74,2023-10-19,0
HH-00381,eero Pro 6E,6.4.0,eero Plus,Southeast,2,16,828,2021-09-25,0
HH-00382,eero Pro 6E,6.3.0,Basic,Northeast,2,17,909,2021-07-06,0
HH-00383,eero Max,6.1.0,eero Secure+,West,2,26,707,2022-01-24,0
HH-00384,eero Pro 6E,6.4.2,eero Secure+,West,3,19,236,2023-05-10,0
HH-00385,eero Pro 6E,6.4.0,Basic,Midwest,1,19,965,2021-05-11,0
HH-00386,eero 6,6.4.0,Basic,Southeast,4,23,471,2022-09-17,0
HH-00387,eero 6,6.5.0,eero Secure+,Southeast,3,15,296,2023-03-11,0
HH-00388,eero Pro 6E,6.4.0,eero Secure+,Midwest,4,17,428,2022-10-30,0
HH-00389,eero Pro 6E,6.5.0,eero Secure+,West,1,15,253,2023-04-23,0
HH-00390,eero Max,6.2.0,eero Secure+,Northeast,2,17,694,2022-02-06,1
HH-00391,eero 6+,6.4.0,eero Plus,West,1,14,964,2021-05-12,0
HH-00392,eero 6+,6.5.0,eero Plus,Southeast,2,14,255,2023-04-21,0
HH-00393,eero Pro 6E,6.4.0,eero Plus,Southwest,4,26,229,2023-05-17,0
HH-00394,eero 6+,6.4.2,Basic,West,1,15,533,2022-07-17,0
HH-00395,eero Max,6.3.0,eero Plus,Southeast,2,18,40,2023-11-22,0
HH-00396,eero Max,6.2.0,eero Plus,Southeast,1,16,938,2021-06-07,0
HH-00397,eero 6+,6.4.0,eero Plus,Southwest,2,14,866,2021-08-18,1
HH-00398,eero Pro 6E,6.4.0,eero Plus,Midwest,4,21,1008,2021-03-29,0
HH-00399,eero Pro 6E,6.5.0,eero Plus,Southwest,3,20,306,2023-03-01,0
HH-00400,eero 6,6.3.0,Basic,Midwest,3,22,1056,2021-02-09,0
HH-00401,eero Max,6.5.0,Basic,Northeast,2,18,958,2021-05-18,0
HH-00402,eero 6+,6.5.0,Basic,West,5,27,819,2021-10-04,0
HH-00403,eero Pro 6E,6.3.0,Basic,Northeast,3,17,34,2023-11-28,0
HH-00404,eero 6+,6.3.0,eero Secure+,West,2,16,550,2022-06-30,0
HH-00405,eero Max,6.5.0,Basic,Southeast,2,16,309,2023-02-26,0
HH-00406,eero 6+,6.5.0,Basic,Southwest,4,21,1001,2021-04-05,0
HH-00407,eero 6,6.4.0,eero Plus,Southeast,3,20,346,2023-01-20,0
HH-00408,eero Max,6.3.0,eero Plus,Southeast,3,21,156,2023-07-29,0
HH-00409,eero 6,6.4.0,Basic,Southeast,2,15,333,2023-02-02,0
HH-00410,eero 6+,6.4.2,eero Plus,Southwest,1,16,778,2021-11-14,0
HH-00411,eero Max,6.3.0,eero Plus,Midwest,3,18,760,2021-12-02,0
HH-00412,eero Max,6.4.2,Basic,West,3,15,519,2022-07-31,1
HH-00413,eero 6+,6.1.0,Basic,Southeast,2,18,466,2022-09-22,0
HH-00414,eero Pro 6E,6.1.0,eero Secure+,Southwest,3,29,1091,2021-01-05,1
HH-00415,eero 6+,6.4.0,eero Secure+,Southwest,1,10,512,2022-08-07,0
HH-00416,eero 6,6.3.0,eero Plus,Northeast,3,24,1021,2021-03-16,0
HH-00417,eero 6+,6.3.0,Basic,Southeast,5,26,344,2023-01-22,0
HH-00418,eero Pro 6E,6.4.0,Basic,Midwest,4,26,968,2021-05-08,0
HH-00419,eero Pro 6E,6.3.0,eero Plus,Southeast,2,22,46,2023-11-16,0
HH-00420,eero Pro 6E,6.2.0,Basic,Southeast,2,16,969,2021-05-07,0
HH-00421,eero Pro 6E,6.3.0,Basic,Southwest,4,24,1009,2021-03-28,0
HH-00422,eero 6,6.5.0,eero Plus,Northeast,3,20,476,2022-09-12,1
HH-00423,eero 6+,6.4.0,Basic,Southwest,2,16,308,2023-02-27,0
HH-00424,eero 6,6.4.0,eero Plus,West,4,24,481,2022-09-07,0
HH-00425,eero 6+,6.4.0,eero Secure+,Midwest,2,18,695,2022-02-05,0
HH-00426,eero 6+,6.5.0,Basic,Midwest,2,19,635,2022-04-06,0
HH-00427,eero Max,6.3.0,eero Secure+,Northeast,1,14,58,2023-11-04,0
HH-00428,eero 6+,6.4.2,Basic,West,1,9,1063,2021-02-02,0
HH-00429,eero 6,6.4.2,eero Secure+,Southeast,1,10,831,2021-09-22,0
HH-00430,eero 6,6.4.2,Basic,Midwest,4,21,130,2023-08-24,0
HH-00431,eero Pro 6E,6.2.0,Basic,West,2,20,682,2022-02-18,0
HH-00432,eero Pro 6E,6.4.2,eero Plus,Midwest,2,19,116,2023-09-07,0
HH-00433,eero 6,6.1.0,eero Plus,Southwest,4,20,499,2022-08-20,0
HH-00434,eero 6,6.4.0,eero Secure+,Southeast,3,18,669,2022-03-03,0
HH-00435,eero Pro 6E,6.4.2,Basic,Northeast,3,22,148,2023-08-06,0
HH-00436,eero 6,6.3.0,Basic,Southwest,2,16,817,2021-10-06,1
HH-00437,eero Pro 6E,6.4.2,eero Plus,Northeast,4,28,406,2022-11-21,0
HH-00438,eero Pro 6E,6.1.0,eero Plus,Southwest,1,10,457,2022-10-01,0
HH-00439,eero 6,6.4.2,Basic,Northeast,1,16,749,2021-12-13,0
HH-00440,eero 6,6.4.0,eero Plus,West,1,17,343,2023-01-23,0
HH-00441,eero Max,6.3.0,eero Plus,Northeast,2,17,272,2023-04-04,1
HH-00442,eero 6+,6.2.0,eero Secure+,Midwest,2,16,1014,2021-03-23,0
HH-00443,eero 6+,6.5.0,eero Secure+,Midwest,3,18,656,2022-03-16,0
HH-00444,eero Pro 6E,6.1.0,Basic,Southeast,1,13,45,2023-11-17,0
HH-00445,eero Max,6.2.0,eero Plus,Southeast,3,18,545,2022-07-05,0
HH-00446,eero Max,6.3.0,Basic,Midwest,1,11,295,2023-03-12,0
HH-00447,eero Pro 6E,6.4.2,eero Plus,Southeast,1,18,589,2022-05-22,0
HH-00448,eero 6+,6.4.0,eero Plus,Southeast,2,18,764,2021-11-28,0
HH-00449,eero 6,6.2.0,eero Secure+,Southeast,4,26,745,2021-12-17,0
HH-00450,eero Pro 6E,6.3.0,eero Plus,Midwest,4,22,49,2023-11-13,0
HH-00451,eero 6+,6.3.0,eero Secure+,Southeast,5,33,857,2021-08-27,0
HH-00452,eero 6+,6.3.0,eero Secure+,West,3,20,40,2023-11-22,0
HH-00453,eero Max,6.4.0,eero Secure+,Midwest,3,15,1073,2021-01-23,0
HH-00454,eero 6,6.4.2,eero Secure+,Northeast,3,17,308,2023-02-27,0
HH-00455,eero 6+,6.3.0,eero Plus,Midwest,3,20,924,2021-06-21,0
HH-00456,eero 6,6.3.0,Basic,West,1,17,362,2023-01-04,0
HH-00457,eero 6+,6.4.0,Basic,Northeast,2,19,807,2021-10-16,0
HH-00458,eero 6,6.5.0,Basic,Southwest,2,19,773,2021-11-19,0
HH-00459,eero 6,6.5.0,eero Plus,Midwest,2,21,67,2023-10-26,0
HH-00460,eero 6,6.4.2,eero Plus,Northeast,2,20,1003,2021-04-03,0
HH-00461,eero Pro 6E,6.3.0,eero Plus,Southwest,1,16,61,2023-11-01,1
HH-00462,eero Pro 6E,6.1.0,eero Secure+,Southeast,2,22,766,2021-11-26,0
HH-00463,eero 6+,6.3.0,eero Secure+,Southeast,1,16,648,2022-03-24,0
HH-00464,eero Max,6.3.0,Basic,West,5,32,1014,2021-03-23,0
HH-00465,eero 6+,6.4.0,Basic,Midwest,1,11,939,2021-06-06,0
HH-00466,eero 6,6.4.2,Basic,West,2,19,74,2023-10-19,0
HH-00467,eero Max,6.5.0,Basic,Midwest,4,30,659,2022-03-13,0
HH-00468,eero 6,6.4.2,eero Plus,Southwest,2,15,323,2023-02-12,0
HH-00469,eero Max,6.3.0,eero Plus,West,1,18,373,2022-12-24,1
HH-00470,eero 6,6.4.2,eero Plus,Northeast,2,19,1030,2021-03-07,0
HH-00471,eero Max,6.3.0,eero Secure+,Southwest,1,16,921,2021-06-24,0
HH-00472,eero 6,6.1.0,eero Secure+,Midwest,1,11,452,2022-10-06,0
HH-00473,eero Max,6.4.2,Basic,Northeast,1,18,196,2023-06-19,0
HH-00474,eero 6+,6.1.0,eero Plus,Midwest,2,16,298,2023-03-09,1
HH-00475,eero Max,6.4.0,Basic,Northeast,4,27,959,2021-05-17,0
HH-00476,eero 6,6.3.0,Basic,Southwest,3,19,909,2021-07-06,0
HH-00477,eero 6+,6.4.2,Basic,Midwest,3,21,88,2023-10-05,0
HH-00478,eero Max,6.4.2,eero Plus,West,1,18,479,2022-09-09,0
HH-00479,eero 6+,6.3.0,Basic,Northeast,2,20,246,2023-04-30,0
HH-00480,eero Pro 6E,6.4.2,Basic,Midwest,4,22,273,2023-04-03,0
HH-00481,eero Pro 6E,6.3.0,eero Plus,Northeast,1,20,132,2023-08-22,0
HH-00482,eero 6+,6.4.0,eero Plus,Midwest,4,26,546,2022-07-04,0
HH-00483,eero Pro 6E,6.4.2,Basic,Southwest,2,22,293,2023-03-14,0
HH-00484,eero 6+,6.4.2,Basic,Southwest,4,22,270,2023-04-06,0
HH-00485,eero Max,6.5.0,eero Secure+,Southwest,2,13,890,2021-07-25,0
HH-00486,eero 6,6.3.0,Basic,West,2,15,763,2021-11-29,0
HH-00487,eero 6,6.4.2,eero Secure+,Northeast,3,22,960,2021-05-16,1
HH-00488,eero Max,6.4.2,eero Plus,Southeast,3,19,484,2022-09-04,0
HH-00489,eero Max,6.5.0,Basic,Southwest,1,15,1015,2021-03-22,0
HH-00490,eero 6+,6.2.0,Basic,Midwest,5,24,573,2022-06-07,0
HH-00491,eero Pro 6E,6.4.2,Basic,Northeast,1,11,894,2021-07-21,0
HH-00492,eero 6,6.4.0,Basic,Midwest,1,8,403,2022-11-24,1
HH-00493,eero 6,6.3.0,Basic,Southeast,3,19,1077,2021-01-19,0
HH-00494,eero 6+,6.4.0,eero Plus,Southeast,3,21,403,2022-11-24,0
HH-00495,eero 6+,6.3.0,Basic,Southwest,5,30,990,2021-04-16,0
HH-00496,eero 6+,6.4.0,eero Plus,Southeast,2,25,669,2022-03-03,0
HH-00497,eero 6,6.5.0,eero Plus,Northeast,1,15,141,2023-08-13,0
HH-00498,eero Max,6.4.0,Basic,Northeast,3,19,522,2022-07-28,0
HH-00499,eero Max,6.4.2,Basic,West,2,16,323,2023-02-12,0
HH-00500,eero Pro 6E,6.4.0,Basic,West,2,15,451,2022-10-07,0
HH-00501,eero 6+,6.1.0,Basic,Southwest,2,21,178,2023-07-07,1
HH-00502,eero 6+,6.3.0,eero Plus,Southeast,1,17,180,2023-07-05,0
HH-00503,eero Pro 6E,6.4.0,Basic,West,2,19,197,2023-06-18,0
HH-00504,eero Pro 6E,6.3.0,eero Plus,Southwest,2,19,99,2023-09-24,0
HH-00505,eero 6,6.2.0,Basic,West,3,23,455,2022-10-03,0
HH-00506,eero Max,6.4.0,eero Plus,Southwest,3,20,554,2022-06-26,0
HH-00507,eero Pro 6E,6.3.0,eero Plus,Southeast,1,10,241,2023-05-05,0
HH-00508,eero Max,6.3.0,eero Plus,Midwest,1,12,131,2023-08-23,0
HH-00509,eero Pro 6E,6.4.0,Basic,Northeast,2,13,362,2023-01-04,0
HH-00510,eero Pro 6E,6.2.0,Basic,Southeast,1,16,234,2023-05-12,1
HH-00511,eero 6+,6.5.0,eero Plus,Southwest,3,17,258,2023-04-18,0
HH-00512,eero Max,6.5.0,Basic,West,5,25,983,2021-04-23,0
HH-00513,eero Max,6.4.2,Basic,Southwest,3,25,489,2022-08-30,0
HH-00514,eero 6,6.2.0,eero Plus,Midwest,3,19,584,2022-05-27,0
HH-00515,eero 6,6.4.2,eero Plus,Northeast,2,15,919,2021-06-26,0
HH-00516,eero 6+,6.4.2,eero Plus,Northeast,2,18,665,2022-03-07,0
HH-00517,eero Pro 6E,6.4.2,eero Plus,Southeast,4,22,1073,2021-01-23,0
HH-00518,eero Max,6.2.0,eero Plus,Midwest,5,27,960,2021-05-16,0
HH-00519,eero 6,6.4.2,eero Plus,Midwest,2,22,340,2023-01-26,0
HH-00520,eero 6+,6.4.2,eero Plus,Northeast,2,19,871,2021-08-13,0
HH-00521,eero 6+,6.4.0,eero Plus,West,3,20,709,2022-01-22,0
HH-00522,eero Max,6.4.2,eero Secure+,Southeast,1,20,1025,2021-03-12,0
HH-00523,eero Pro 6E,6.4.0,Basic,West,3,18,108,2023-09-15,0
HH-00524,eero Pro 6E,6.4.0,Basic,Midwest,4,30,275,2023-04-01,0
HH-00525,eero 6+,6.1.0,eero Plus,Northeast,1,16,812,2021-10-11,0
HH-00526,eero 6+,6.4.2,eero Plus,Southwest,5,26,501,2022-08-18,0
HH-00527,eero 6,6.2.0,Basic,Southwest,5,34,351,2023-01-15,0
HH-00528,eero 6,6.4.0,eero Secure+,Midwest,5,22,170,2023-07-15,0
HH-00529,eero Max,6.3.0,Basic,Midwest,2,16,342,2023-01-24,0
HH-00530,eero Pro 6E,6.4.0,eero Plus,Northeast,1,14,128,2023-08-26,0
HH-00531,eero Max,6.2.0,eero Plus,Midwest,3,24,523,2022-07-27,0
HH-00532,eero Max,6.4.2,eero Secure+,West,2,16,139,2023-08-15,0
HH-00533,eero 6+,6.4.2,Basic,Northeast,1,19,513,2022-08-06,0
HH-00534,eero Pro 6E,6.2.0,eero Plus,Southeast,2,16,159,2023-07-26,0
HH-00535,eero Max,6.2.0,Basic,West,3,15,869,2021-08-15,0
HH-00536,eero Pro 6E,6.2.0,Basic,Southeast,1,14,535,2022-07-15,0
HH-00537,eero 6,6.5.0,Basic,Midwest,2,14,798,2021-10-25,1
HH-00538,eero 6+,6.4.0,eero Plus,Midwest,1,28,239,2023-05-07,0
HH-00539,eero 6,6.4.0,eero Plus,Midwest,3,18,390,2022-12-07,0
HH-00540,eero Max,6.2.0,Basic,Southeast,3,21,183,2023-07-02,0
HH-00541,eero Pro 6E,6.4.2,eero Plus,Southeast,1,12,562,2022-06-18,0
HH-00542,eero 6,6.5.0,eero Plus,Northeast,5,26,339,2023-01-27,0
HH-00543,eero Pro 6E,6.4.2,eero Plus,Southwest,1,24,503,2022-08-16,0
HH-00544,eero Pro 6E,6.4.2,eero Secure+,Southwest,3,20,765,2021-11-27,1
HH-00545,eero 6+,6.1.0,Basic,Southwest,3,23,665,2022-03-07,0
HH-00546,eero 6,6.2.0,eero Secure+,Midwest,3,19,905,2021-07-10,0
HH-00547,eero Pro 6E,6.1.0,eero Secure+,Southeast,1,16,329,2023-02-06,0
HH-00548,eero 6+,6.3.0,Basic,Northeast,4,24,370,2022-12-27,0
HH-00549,eero Pro 6E,6.2.0,Basic,Southwest,4,24,1057,2021-02-08,0
HH-00550,eero 6+,6.3.0,Basic,Midwest,3,21,664,2022-03-08,0
HH-00551,eero Max,6.4.0,Basic,Southeast,2,19,583,2022-05-28,0
HH-00552,eero 6+,6.5.0,eero Plus,Northeast,1,16,449,2022-10-09,0
HH-00553,eero 6+,6.4.2,eero Plus,Northeast,3,22,766,2021-11-26,0
HH-00554,eero Max,6.4.2,eero Plus,Southeast,2,17,418,2022-11-09,1
HH-00555,eero 6+,6.4.2,eero Plus,Southwest,3,16,40,2023-11-22,0
HH-00556,eero 6,6.2.0,Basic,West,2,17,637,2022-04-04,0
HH-00557,eero 6,6.4.2,eero Secure+,West,3,18,307,2023-02-28,0
HH-00558,eero Pro 6E,6.3.0,Basic,West,1,12,1047,2021-02-18,0
HH-00559,eero Pro 6E,6.4.2,eero Secure+,West,1,19,260,2023-04-16,1
HH-00560,eero Pro 6E,6.3.0,Basic,Midwest,1,10,167,2023-07-18,0
HH-00561,eero 6,6.5.0,eero Secure+,Northeast,1,14,1026,2021-03-11,0
HH-00562,eero 6,6.3.0,Basic,Southwest,2,15,560,2022-06-20,0
HH-00563,eero 6,6.3.0,Basic,Northeast,3,26,636,2022-04-05,0
HH-00564,eero 6+,6.5.0,Basic,Southeast,3,25,1070,2021-01-26,0
HH-00565,eero 6+,6.1.0,eero Plus,Southeast,3,22,821,2021-10-02,0
HH-00566,eero 6+,6.4.2,eero Secure+,Midwest,3,26,110,2023-09-13,0
HH-00567,eero 6+,6.4.2,Basic,Southeast,2,16,726,2022-01-05,0
HH-00568,eero Max,6.4.2,eero Secure+,Northeast,2,19,242,2023-05-04,0
HH-00569,eero 6+,6.5.0,eero Plus,Southeast,2,17,235,2023-05-11,0
HH-00570,eero 6+,6.5.0,eero Plus,West,3,28,929,2021-06-16,0
HH-00571,eero Pro 6E,6.1.0,eero Secure+,Midwest,1,17,777,2021-11-15,0
HH-00572,eero 6+,6.4.2,Basic,West,1,9,906,2021-07-09,0
HH-00573,eero Pro 6E,6.4.2,Basic,Northeast,3,17,611,2022-04-30,0
HH-00574,eero Max,6.4.2,eero Secure+,Northeast,5,27,424,2022-11-03,0
HH-00575,eero Max,6.2.0,eero Secure+,Midwest,3,18,366,2022-12-31,0
HH-00576,eero 6,6.4.2,eero Secure+,Midwest,3,19,828,2021-09-25,0
HH-00577,eero Max,6.5.0,eero Secure+,Southwest,3,20,810,2021-10-13,0
HH-00578,eero 6+,6.5.0,Basic,Southwest,2,21,308,2023-02-27,0
HH-00579,eero 6,6.4.0,eero Secure+,Southwest,3,21,278,2023-03-29,0
HH-00580,eero 6+,6.1.0,Basic,West,4,19,862,2021-08-22,0
HH-00581,eero Max,6.3.0,eero Secure+,Southeast,1,16,1083,2021-01-13,0
HH-00582,eero 6+,6.4.2,eero Plus,Northeast,2,26,941,2021-06-04,1
HH-00583,eero 6+,6.4.2,eero Plus,Midwest,1,14,968,2021-05-08,1
HH-00584,eero Pro 6E,6.4.0,eero Plus,Northeast,2,18,553,2022-06-27,0
HH-00585,eero 6,6.1.0,Basic,Southeast,4,18,489,2022-08-30,0
HH-00586,eero 6,6.4.0,Basic,Northeast,2,17,424,2022-11-03,0
HH-00587,eero 6,6.4.0,eero Secure+,Southeast,2,17,442,2022-10-16,0
HH-00588,eero 6,6.5.0,eero Secure+,Northeast,4,23,146,2023-08-08,0
HH-00589,eero 6,6.4.2,Basic,Northeast,2,22,138,2023-08-16,0
HH-00590,eero 6,6.3.0,eero Plus,Midwest,2,18,265,2023-04-11,0
HH-00591,eero Pro 6E,6.4.0,eero Plus,Midwest,4,22,855,2021-08-29,0
HH-00592,eero 6,6.1.0,Basic,Southwest,2,16,1039,2021-02-26,0
HH-00593,eero 6+,6.5.0,Basic,Southwest,3,17,938,2021-06-07,0
HH-00594,eero Max,6.3.0,eero Secure+,Northeast,1,21,425,2022-11-02,1
HH-00595,eero 6+,6.4.0,eero Plus,Southeast,1,16,1006,2021-03-31,0
HH-00596,eero Pro 6E,6.3.0,eero Plus,Northeast,2,13,30,2023-12-02,0
HH-00597,eero 6,6.4.2,eero Plus,West,2,14,37,2023-11-25,0
HH-00598,eero 6,6.4.2,Basic,Southwest,5,27,173,2023-07-12,0
HH-00599,eero 6,6.4.2,eero Plus,Northeast,5,26,304,2023-03-03,0
HH-00600,eero 6,6.3.0,Basic,Southeast,4,21,316,2023-02-19,0
HH-00601,eero 6,6.3.0,Basic,West,2,24,519,2022-07-31,0
HH-00602,eero 6,6.2.0,eero Plus,Midwest,5,27,662,2022-03-10,0
HH-00603,eero 6,6.4.2,eero Secure+,Southwest,3,27,758,2021-12-04,0
HH-00604,eero 6,6.1.0,Basic,Southeast,2,22,60,2023-11-02,0
HH-00605,eero 6+,6.4.0,Basic,Northeast,3,24,993,2021-04-13,0
HH-00606,eero 6,6.5.0,eero Plus,Southwest,1,17,273,2023-04-03,0
HH-00607,eero 6+,6.5.0,eero Secure+,Southwest,1,11,169,2023-07-16,0
HH-00608,eero 6+,6.4.0,eero Plus,Southwest,4,25,430,2022-10-28,0
HH-00609,eero Pro 6E,6.4.0,eero Secure+,Midwest,3,20,754,2021-12-08,0
HH-00610,eero 6,6.1.0,eero Plus,Midwest,2,21,1011,2021-03-26,0
HH-00611,eero Pro 6E,6.4.2,eero Plus,Southwest,2,18,193,2023-06-22,0
HH-00612,eero Pro 6E,6.4.2,Basic,Southeast,4,27,133,2023-08-21,0
HH-00613,eero 6,6.3.0,Basic,Southeast,3,27,92,2023-10-01,0
HH-00614,eero Max,6.4.0,Basic,West,2,21,44,2023-11-18,0
HH-00615,eero Max,6.4.2,eero Plus,Southeast,1,18,208,2023-06-07,1
HH-00616,eero 6,6.5.0,eero Secure+,Midwest,2,15,470,2022-09-18,1
HH-00617,eero 6,6.3.0,eero Secure+,Southwest,5,31,554,2022-06-26,0
HH-00618,eero Pro 6E,6.4.0,Basic,West,2,23,756,2021-12-06,0
HH-00619,eero Pro 6E,6.2.0,Basic,Southeast,2,23,340,2023-01-26,0
HH-00620,eero 6,6.2.0,Basic,Southeast,2,18,767,2021-11-25,0
HH-00621,eero 6,6.5.0,Basic,West,4,30,159,2023-07-26,0
HH-00622,eero 6+,6.4.2,eero Plus,Southwest,3,28,997,2021-04-09,0
HH-00623,eero 6+,6.4.2,eero Secure+,Southwest,3,25,956,2021-05-20,0
HH-00624,eero Pro 6E,6.1.0,eero Secure+,Midwest,2,19,1078,2021-01-18,1
HH-00625,eero 6+,6.4.2,eero Plus,Southeast,1,13,1041,2021-02-24,0
HH-00626,eero 6+,6.4.0,eero Secure+,Midwest,5,29,478,2022-09-10,0
HH-00627,eero Pro 6E,6.3.0,eero Plus,West,5,27,189,2023-06-26,0
HH-00628,eero 6,6.4.0,Basic,West,5,21,717,2022-01-14,0
HH-00629,eero 6,6.2.0,eero Plus,Northeast,5,29,877,2021-08-07,0
HH-00630,eero Pro 6E,6.4.2,eero Plus,Southeast,4,27,519,2022-07-31,0
HH-00631,eero Max,6.4.0,eero Plus,Midwest,3,25,309,2023-02-26,0
HH-00632,eero 6+,6.2.0,Basic,West,4,28,110,2023-09-13,0
HH-00633,eero 6+,6.2.0,Basic,Southwest,3,20,199,2023-06-16,0
HH-00634,eero 6,6.2.0,Basic,Southeast,1,4,409,2022-11-18,0
HH-00635,eero 6+,6.1.0,eero Secure+,Northeast,2,16,889,2021-07-26,1
HH-00636,eero 6+,6.4.0,Basic,Midwest,5,28,140,2023-08-14,0
HH-00637,eero 6,6.4.2,eero Plus,Northeast,2,20,193,2023-06-22,0
HH-00638,eero 6,6.1.0,eero Plus,West,4,22,444,2022-10-14,1
HH-00639,eero 6+,6.1.0,Basic,Southwest,1,15,669,2022-03-03,0
HH-00640,eero 6,6.4.0,eero Plus,Midwest,2,13,184,2023-07-01,0
HH-00641,eero 6+,6.4.2,eero Secure+,Southeast,2,15,223,2023-05-23,0
HH-00642,eero 6,6.3.0,eero Plus,West,1,17,714,2022-01-17,0
HH-00643,eero 6+,6.3.0,eero Secure+,Southeast,1,17,854,2021-08-30,0
HH-00644,eero 6,6.4.0,Basic,Southeast,1,17,50,2023-11-12,0
